,Day,Month,Year,Latitud,Longitud,Sierra,Hierro,PIT,LC_capture,Ancho_capture,Plastron_capture,Peso_capture,lcclass,Birth_year,Release_year,release,Stage,Sex,Age_release,Age_capture,mod.ID,dup.ID,Sex_capture,Sex_stage,Sex_retro
165,3,3,1978,,,14033,,41894807,43.5,46,,7.5,40,1970.5,1975,0,Juvenil,,4.5,7.5,13,FALSE,Indeterminada,Indeterminada,Hembra
166,1,7,1979,,,14033,,41894807,51,53,,12,50,1970.5,1975,0,Juvenil,,4.5,8.5,13,FALSE,Indeterminada,Indeterminada,Hembra
167,14,5,1981,,,14033,,41894807,59,62.3,,15.6,50,1970.5,1975,0,Adulta,,4.5,10.5,13,FALSE,,Hembra,Hembra
168,15,5,1984,,,14033,,41894807,65.3,69,,17,60,1970.5,1975,0,Adulta,,4.5,13.5,13,FALSE,,Hembra,Hembra
170,24,2,1986,,,14033,,41894807,66.3,71.7,49.3,20,60,1970.5,1975,0,Adulta,,4.5,15.5,13,FALSE,,Hembra,Hembra
169,25,10,1985,,,14033,,41894807,66.5,72,49.9,19.75,60,1970.5,1975,0,Adulta,,4.5,14.5,13,FALSE,,Hembra,Hembra
171,28,2,1988,,,14033,,41894807,67.3,68.7,49.3,31,60,1970.5,1975,0,Adulta,Macho,4.5,17.5,13,FALSE,Macho,Hembra,Hembra
174,9,11,1991,,,14033,,41894807,68.5,74,50.5,,60,1970.5,1975,0,Adulta,Hembra,4.5,20.5,13,FALSE,Hembra,Hembra,Hembra
175,10,6,1993,,,14033,,41894807,68.5,74,51.5,,60,1970.5,1975,0,Adulta,Hembra,4.5,22.5,13,FALSE,Hembra,Hembra,Hembra
172,24,2,1989,,,14033,,41894807,69.3,72.2,50.5,28.6,60,1970.5,1975,0,Adulta,Macho,4.5,18.5,13,FALSE,Macho,Hembra,Hembra
176,31,8,2000,-1.37123,-89.68429,14033,33,41894807,69.9,75.6,52.8,39,60,1970.5,1975,0,Adulta,Hembra,4.5,29.5,13,FALSE,Hembra,Hembra,Hembra
177,10,9,2007,-1.37359,-89.68206,14033,33,41894807,70,75.3,,,,1970.5,1975,0,Adulta,Hembra,4.5,36.5,13,FALSE,Hembra,Hembra,Hembra
173,1,12,1990,,,14033,,41894807,81.3,82.2,57.7,41.5,80,1970.5,1975,0,Adulta,Macho,4.5,19.5,13,FALSE,Macho,Hembra,Hembra
178,14,5,1975,,,14034,1130,41875578,22,22.5,,0.9,20,1970.5,1975,1,Juvenil,Indeterminada,4.5,4.5,14,FALSE,Indeterminada,Indeterminada,Macho
179,17,1,1976,,,14034,,41875578,23.4,23.7,,1,20,1970.5,1975,0,Juvenil,,4.5,5.5,14,FALSE,Indeterminada,Indeterminada,Macho
180,21,11,1978,,,14034,,41875578,39.4,41.6,,6,30,1970.5,1975,0,Juvenil,,4.5,7.5,14,FALSE,Indeterminada,Indeterminada,Macho
181,20,2,1979,,,14034,,41875578,40.6,47,,7,40,1970.5,1975,0,Juvenil,,4.5,8.5,14,FALSE,Indeterminada,Indeterminada,Macho
182,11,11,1980,,,14034,,41875578,46.2,46.5,,18,40,1970.5,1975,0,Juvenil,,4.5,9.5,14,FALSE,Indeterminada,Indeterminada,Macho
183,14,5,1981,,,14034,,41875578,50.4,51.5,,4.5,50,1970.5,1975,0,Juvenil,,4.5,10.5,14,FALSE,Indeterminada,Indeterminada,Macho
185,4,9,2000,-1.36938,-89.70193,14034,1130,41875578,55.6,56,41.7,18.75,50,1970.5,1975,0,Adulta,Hembra,4.5,29.5,14,FALSE,Hembra,Macho,Macho
184,7,2,1985,,,14034,,41875578,64.5,68.3,,14.8,60,1970.5,1975,0,Adulta,,4.5,14.5,14,FALSE,,Macho,Macho
186,13,9,2007,-1.36722,-89.66917,,1130,41875578,74.2,74,53.3,36,,1970.5,1975,0,Adulta,Macho,4.5,36.5,14,FALSE,Macho,Macho,Macho
187,14,5,1975,,,14035,35,52587260,24.2,24.3,,1.4,20,1970.5,1975,1,Juvenil,Indeterminada,4.5,4.5,15,FALSE,Indeterminada,Indeterminada,Hembra
188,17,1,1976,,,14035,,52587260,25.4,25.2,,1.5,20,1970.5,1975,0,Juvenil,,4.5,5.5,15,FALSE,Indeterminada,Indeterminada,Hembra
189,11,4,1977,,,14035,,52587260,33,33.3,,2.9,30,1970.5,1975,0,Juvenil,,4.5,6.5,15,FALSE,Indeterminada,Indeterminada,Hembra
190,3,3,1978,,,14035,,52587260,38.2,39,,5.25,30,1970.5,1975,0,Juvenil,,4.5,7.5,15,FALSE,Indeterminada,Indeterminada,Hembra
191,20,2,1979,,,14035,,52587260,42,43,,7,40,1970.5,1975,0,Juvenil,,4.5,8.5,15,FALSE,Indeterminada,Indeterminada,Hembra
192,11,11,1980,,,14035,,52587260,50.4,50.9,,2.5,50,1970.5,1975,0,Juvenil,,4.5,9.5,15,FALSE,Indeterminada,Indeterminada,Hembra
193,14,5,1981,,,14035,,52587260,52.9,54.5,,4.2,50,1970.5,1975,0,Juvenil,,4.5,10.5,15,FALSE,Indeterminada,Indeterminada,Hembra
194,10,5,1982,,,14035,,52587260,56.2,57.5,,17.3,50,1970.5,1975,0,Adulta,,4.5,11.5,15,FALSE,,Hembra,Hembra
195,18,5,1983,,,14035,,52587260,59.7,62,,8.5,50,1970.5,1975,0,Adulta,,4.5,12.5,15,FALSE,,Hembra,Hembra
196,21,2,1984,,,14035,,52587260,60.3,63.8,,6,60,1970.5,1975,0,Adulta,,4.5,13.5,15,FALSE,,Hembra,Hembra
197,7,2,1985,,,14035,,52587260,61.7,64.1,,15.8,60,1970.5,1975,0,Adulta,,4.5,14.5,15,FALSE,,Hembra,Hembra
198,2,5,1986,,,14035,,52587260,62.4,65.6,47.3,25.5,60,1970.5,1975,0,Adulta,,4.5,15.5,15,FALSE,,Hembra,Hembra
199,10,7,1987,,,14035,,52587260,62.7,75.7,47.3,27,60,1970.5,1975,0,Adulta,Hembra,4.5,16.5,15,FALSE,Hembra,Hembra,Hembra
201,24,2,1989,,,14035,,52587260,62.8,66.4,47.6,37,60,1970.5,1975,0,Adulta,Hembra,4.5,18.5,15,FALSE,Hembra,Hembra,Hembra
200,26,2,1988,,,14035,,52587260,62.9,66.9,48.1,32,60,1970.5,1975,0,Adulta,Macho,4.5,17.5,15,FALSE,Macho,Hembra,Hembra
202,19,6,1990,,,14035,,52587260,63.2,66.6,48,9.6,60,1970.5,1975,0,Adulta,,4.5,19.5,15,FALSE,,Hembra,Hembra
203,16,6,1991,,,14035,,52587260,63.6,67,48,21,60,1970.5,1975,0,Adulta,Hembra,4.5,20.5,15,FALSE,Hembra,Hembra,Hembra
204,20,11,1994,,,14035,,52587260,64.1,68,48.6,33,60,1970.5,1975,0,Adulta,Hembra,4.5,23.5,15,FALSE,Hembra,Hembra,Hembra
205,27,7,2002,-1.3725,-89.68149,35,35,52587260,64.5,69,49,35,60,1970.5,1975,0,Adulta,Hembra,4.5,31.5,15,FALSE,Hembra,Hembra,Hembra
208,6,6,2010,-1.37284,-89.68076,,35,52587260,64.6,,,,60,1970.5,1975,0,Adulta,,4.5,39.5,15,FALSE,,Hembra,Hembra
207,8,9,2007,-1.37383,-89.68167,,35,52587260,65.8,69.6,49.5,34,,1970.5,1975,0,Adulta,Hembra,4.5,36.5,15,FALSE,Hembra,Hembra,Hembra
206,30,5,2003,-1.22916,-89.40664,,35,52587260,73.8,68.3,49.7,31,70,1970.5,1975,0,Adulta,Hembra,4.5,32.5,15,FALSE,Hembra,Hembra,Hembra
209,14,5,1975,,,14036,36,42046278,28.4,28.5,,1.9,20,1970.5,1975,1,Juvenil,Indeterminada,4.5,4.5,16,FALSE,Indeterminada,Indeterminada,Hembra
210,10,6,1976,,,14036,,42046278,33.2,33,,3.2,30,1970.5,1975,0,Juvenil,,4.5,5.5,16,FALSE,Indeterminada,Indeterminada,Hembra
211,11,4,1977,,,14036,,42046278,38.5,39.1,,6.1,30,1970.5,1975,0,Juvenil,,4.5,6.5,16,FALSE,Indeterminada,Indeterminada,Hembra
212,3,3,1978,,,14036,,42046278,43.1,44.5,,7.5,40,1970.5,1975,0,Juvenil,,4.5,7.5,16,FALSE,Indeterminada,Indeterminada,Hembra
213,13,11,1979,,,14036,,42046278,50.3,51,,11,50,1970.5,1975,0,Juvenil,,4.5,8.5,16,FALSE,Indeterminada,Indeterminada,Hembra
214,7,2,1985,,,14036,,42046278,65.1,65.7,,15,60,1970.5,1975,0,Adulta,,4.5,14.5,16,FALSE,,Hembra,Hembra
215,24,2,1986,,,14036,,42046278,65.8,67.9,48.6,48,60,1970.5,1975,0,Adulta,,4.5,15.5,16,FALSE,,Hembra,Hembra
218,13,6,1991,,,14036,,42046278,66,69,50,23,60,1970.5,1975,0,Adulta,Hembra,4.5,20.5,16,FALSE,Hembra,Hembra,Hembra
216,5,11,1988,,,14036,,42046278,66.2,67.3,49.1,26,60,1970.5,1975,0,Adulta,Hembra,4.5,17.5,16,FALSE,Hembra,Hembra,Hembra
219,24,11,1994,,,14036,,42046278,66.2,68.8,49.4,31.8,60,1970.5,1975,0,Adulta,Hembra,4.5,23.5,16,FALSE,Hembra,Hembra,Hembra
220,31,8,2000,-1.37227,-89.68338,,36,42046278,66.7,69.2,49.9,26,60,1970.5,1975,0,Adulta,Hembra,4.5,29.5,16,FALSE,Hembra,Hembra,Hembra
217,30,11,1990,,,14036,,42046278,66.8,66,50,34.5,60,1970.5,1975,0,Adulta,Hembra,4.5,19.5,16,FALSE,Hembra,Hembra,Hembra
221,25,7,2002,-1.37312,-89.68296,14036,36,42046278,66.8,68.7,50,33,60,1970.5,1975,0,Adulta,Hembra,4.5,31.5,16,FALSE,Hembra,Hembra,Hembra
222,8,9,2007,-1.37289,-89.68411,,36,42046278,67.8,69.8,49.5,25,,1970.5,1975,0,Adulta,Hembra,4.5,36.5,16,FALSE,Hembra,Hembra,Hembra
223,14,5,1975,,,14037,37,52582320,25.4,25.7,,1.5,20,1970.5,1975,1,Juvenil,Indeterminada,4.5,4.5,17,FALSE,Indeterminada,Indeterminada,Hembra
224,11,4,1977,,,14037,,52582320,36.7,37.5,,5.4,30,1970.5,1975,0,Juvenil,,4.5,6.5,17,FALSE,Indeterminada,Indeterminada,Hembra
225,21,11,1978,,,14037,,52582320,44.5,46.8,,10,40,1970.5,1975,0,Juvenil,,4.5,7.5,17,FALSE,Indeterminada,Indeterminada,Hembra
227,11,11,1980,,,14037,,52582320,54.5,55.2,,4,50,1970.5,1975,0,Adulta,,4.5,9.5,17,FALSE,,Hembra,Hembra
226,20,2,1979,,,14037,,52582320,55.6,47.3,,9,50,1970.5,1975,0,Adulta,,4.5,8.5,17,FALSE,,Hembra,Hembra
228,14,5,1981,,,14037,,52582320,56.3,57.7,,13.8,50,1970.5,1975,0,Adulta,,4.5,10.5,17,FALSE,,Hembra,Hembra
229,10,5,1982,,,14037,,52582320,60.3,60.3,,15.7,60,1970.5,1975,0,Adulta,,4.5,11.5,17,FALSE,,Hembra,Hembra
230,21,2,1984,,,14037,,52582320,65.5,66.7,,26,60,1970.5,1975,0,Adulta,,4.5,13.5,17,FALSE,,Hembra,Hembra
235,1,12,1990,,,14037,,52582320,65.5,69,52.3,26.6,60,1970.5,1975,0,Adulta,Hembra,4.5,19.5,17,FALSE,Hembra,Hembra,Hembra
234,13,11,1989,,,14037,,52582320,65.8,70.9,50.5,45,60,1970.5,1975,0,Adulta,Macho,4.5,18.5,17,FALSE,Macho,Hembra,Hembra
231,18,12,1985,,,14037,,52582320,68,69,52,27.1,60,1970.5,1975,0,Adulta,Macho,4.5,14.5,17,FALSE,Macho,Hembra,Hembra
232,2,5,1986,,,14037,,52582320,68.2,69.3,51.8,31.9,60,1970.5,1975,0,Adulta,,4.5,15.5,17,FALSE,,Hembra,Hembra
236,9,11,1991,,,14037,,52582320,69,72.2,,32.1,60,1970.5,1975,0,Adulta,Hembra,4.5,20.5,17,FALSE,Hembra,Hembra,Hembra
239,27,7,2002,-1.37398,-89.68142,37,37,52582320,69,73,53.4,37.5,60,1970.5,1975,0,Adulta,Hembra,4.5,31.5,17,FALSE,Hembra,Hembra,Hembra
233,7,11,1988,,,14037,,52582320,69.3,70.3,52.6,31,60,1970.5,1975,0,Adulta,Macho,4.5,17.5,17,FALSE,Macho,Hembra,Hembra
237,21,11,1994,,,14037,,52582320,69.4,71.4,53.3,35,60,1970.5,1975,0,Adulta,Hembra,4.5,23.5,17,FALSE,Hembra,Hembra,Hembra
240,8,9,2007,-1.37416,-89.68181,,37,52582320,70.3,72.3,54,3,,1970.5,1975,0,Adulta,Hembra,4.5,36.5,17,FALSE,Hembra,Hembra,Hembra
241,28,8,2019,-1.37116,-89.60012,,,52582320,70.8,71.7,53.7,36.6,70,1970.5,1975,0,Adulta,Hembra,4.5,48.5,17,FALSE,Hembra,Hembra,Hembra
238,4,9,2000,-1.3717,-89.69303,14037,1179,52582320,75,78.2,56,42,70,1970.5,1975,0,Adulta,Macho,4.5,29.5,17,FALSE,Macho,Hembra,Hembra
242,8,6,1976,,,14038,1110,41848820,19.3,20,,0.6,10,1971.5,1976,1,Juvenil,Indeterminada,4.5,4.5,18,FALSE,Indeterminada,Indeterminada,Hembra
243,11,4,1977,,,14038,,41848820,26,26.6,,1.5,20,1971.5,1976,0,Juvenil,,4.5,5.5,18,FALSE,Indeterminada,Indeterminada,Hembra
245,20,2,1979,,,14038,,41848820,34.5,36,,3.06,30,1971.5,1976,0,Juvenil,,4.5,7.5,18,FALSE,Indeterminada,Indeterminada,Hembra
244,21,7,1978,,,14038,,41848820,40,40.5,,7,40,1971.5,1976,0,Juvenil,,4.5,6.5,18,FALSE,Indeterminada,Indeterminada,Hembra
246,11,11,1980,,,14038,,41848820,44.3,45.3,,11.5,40,1971.5,1976,0,Juvenil,,4.5,8.5,18,FALSE,Indeterminada,Indeterminada,Hembra
247,14,5,1981,,,14038,,41848820,46.7,49,,4.4,40,1971.5,1976,0,Juvenil,,4.5,9.5,18,FALSE,Indeterminada,Indeterminada,Hembra
249,1,9,2000,-1.36823,-89.70041,,1110,41848820,54.1,57.9,42.4,18.4,50,1971.5,1976,0,Adulta,Hembra,4.5,28.5,18,FALSE,Hembra,Hembra,Hembra
248,18,5,1983,,,14038,,41848820,56.1,58.2,,11.7,50,1971.5,1976,0,Adulta,,4.5,11.5,18,FALSE,,Hembra,Hembra
250,26,7,2002,-1.22051,-89.42017,30,1110,41848820,59.7,62.8,77,27,50,1971.5,1976,0,Adulta,Hembra,4.5,30.5,18,FALSE,Hembra,Hembra,Hembra
251,29,5,2003,-1.3691,-89.70019,,1110,41848820,63.1,67.2,49.2,22.5,60,1971.5,1976,0,Adulta,Hembra,4.5,31.5,18,FALSE,Hembra,Hembra,Hembra
252,8,6,1976,,,14039,,,22.9,24.2,,1.2,20,1971.5,1976,1,Juvenil,Indeterminada,4.5,4.5,19,FALSE,Indeterminada,Indeterminada,Hembra
253,11,4,1977,,,14039,,,27,28,,2,20,1971.5,1976,0,Juvenil,,4.5,5.5,19,FALSE,Indeterminada,Indeterminada,Hembra
254,27,11,1984,,,14039,,,55.8,56.3,,1.5,50,1971.5,1976,0,Adulta,,4.5,12.5,19,FALSE,,Hembra,Hembra
255,7,2,1985,,,14039,,,56.4,58.1,,13.7,50,1971.5,1976,0,Adulta,,4.5,13.5,19,FALSE,,Hembra,Hembra
256,6,11,1986,,,14039,,,60.8,62.2,45.5,40,60,1971.5,1976,0,Adulta,Macho,4.5,14.5,19,FALSE,Macho,Hembra,Hembra
257,24,2,1989,,,14039,,,67.3,71,49.3,36.5,60,1971.5,1976,0,Adulta,Hembra,4.5,17.5,19,FALSE,Hembra,Hembra,Hembra
258,12,6,1991,,,14039,,,69,72,50,32,60,1971.5,1976,0,Adulta,Hembra,4.5,19.5,19,FALSE,Hembra,Hembra,Hembra
259,4,12,1993,,,14039,,,69.7,73.7,50.8,31.1,60,1971.5,1976,0,Adulta,,4.5,21.5,19,FALSE,,Hembra,Hembra
260,8,6,1976,,,14040,40,42072043,25.3,26.1,,1.4,20,1971.5,1976,1,Juvenil,Indeterminada,4.5,4.5,20,FALSE,Indeterminada,Indeterminada,Macho
261,11,4,1977,,,14040,,42072043,33.2,33.6,,3.3,30,1971.5,1976,0,Juvenil,,4.5,5.5,20,FALSE,Indeterminada,Indeterminada,Macho
262,10,5,1982,,,14040,,42072043,59.9,59.8,,12.2,50,1971.5,1976,0,Adulta,,4.5,10.5,20,FALSE,,Macho,Macho
263,27,11,1984,,,14040,,42072043,69.8,69.2,,,60,1971.5,1976,0,Adulta,,4.5,12.5,20,FALSE,,Macho,Macho
264,6,11,1986,,,14040,,42072043,74,73.7,52.7,32,70,1971.5,1976,0,Adulta,Macho,4.5,14.5,20,FALSE,Macho,Macho,Macho
265,23,6,1990,,,14040,,42072043,79,78.2,56,36,70,1971.5,1976,0,Adulta,,4.5,18.5,20,FALSE,,Macho,Macho
266,16,6,1991,,,14040,,42072043,80,79,57,52.7,80,1971.5,1976,0,Adulta,Macho,4.5,19.5,20,FALSE,Macho,Macho,Macho
267,10,6,1993,,,14040,,42072043,80,76.7,58,52.6,80,1971.5,1976,0,Adulta,,4.5,21.5,20,FALSE,,Macho,Macho
268,4,9,2000,-1.37473,-89.68836,14040,40,42072043,82.5,89,62.5,61,80,1971.5,1976,0,Adulta,Macho,4.5,28.5,20,FALSE,Macho,Macho,Macho
269,8,6,1976,,,14041,41,42034298,21,22.1,,0.9,20,1971.5,1976,1,Juvenil,Indeterminada,4.5,4.5,21,FALSE,Indeterminada,Indeterminada,Macho
270,21,7,1978,,,14041,,42034298,35.2,38.2,,5,30,1971.5,1976,0,Juvenil,,4.5,6.5,21,FALSE,Indeterminada,Indeterminada,Macho
271,20,2,1979,,,14041,,42034298,37.6,40.5,,5,30,1971.5,1976,0,Juvenil,,4.5,7.5,21,FALSE,Indeterminada,Indeterminada,Macho
272,11,11,1980,,,14041,,42034298,44.6,47,,12.8,40,1971.5,1976,0,Juvenil,,4.5,8.5,21,FALSE,Indeterminada,Indeterminada,Macho
273,2,11,1982,,,14041,,42034298,56,60,,14.5,50,1971.5,1976,0,Adulta,,4.5,10.5,21,FALSE,,Macho,Macho
274,25,10,1985,,,14041,,42034298,66.8,70.5,52.2,29.3,60,1971.5,1976,0,Adulta,,4.5,13.5,21,FALSE,,Macho,Macho
275,6,11,1986,,,14041,,42034298,68.8,72.8,53.5,27,60,1971.5,1976,0,Adulta,Macho,4.5,14.5,21,FALSE,Macho,Macho,Macho
276,28,2,1988,,,14041,,42034298,72.8,78.9,56.7,,70,1971.5,1976,0,Adulta,Macho,4.5,16.5,21,FALSE,Macho,Macho,Macho
277,24,2,1989,,,14041,,42034298,75,79.6,57.4,30,70,1971.5,1976,0,Adulta,Macho,4.5,17.5,21,FALSE,Macho,Macho,Macho
278,4,12,1990,,,14041,,42034298,78,76.5,58.2,32,70,1971.5,1976,0,Adulta,Macho,4.5,18.5,21,FALSE,Macho,Macho,Macho
279,26,11,1994,,,14041,,42034298,83.4,79.5,61.2,62,80,1971.5,1976,0,Adulta,Macho,4.5,22.5,21,FALSE,Macho,Macho,Macho
280,4,9,2000,-1.37093,-89.69354,14041,41,42034298,86.9,91,64.2,63.1,80,1971.5,1976,0,Adulta,Macho,4.5,28.5,21,FALSE,Macho,Macho,Macho
281,8,6,1976,,,14042,42,42069059,24,25.1,,1.4,20,1971.5,1976,1,Juvenil,Indeterminada,4.5,4.5,22,FALSE,Indeterminada,Indeterminada,Macho
282,11,4,1977,,,14042,,42069059,31,32.3,,2.1,30,1971.5,1976,0,Juvenil,,4.5,5.5,22,FALSE,Indeterminada,Indeterminada,Macho
283,21,7,1978,,,14042,,42069059,36.69,39.3,,6,30,1971.5,1976,0,Juvenil,,4.5,6.5,22,FALSE,Indeterminada,Indeterminada,Macho
284,1,7,1979,,,14042,,42069059,42.3,45,,8,40,1971.5,1976,0,Juvenil,,4.5,7.5,22,FALSE,Indeterminada,Indeterminada,Macho
285,11,11,1980,,,14042,,42069059,49.6,51.5,,22.2,40,1971.5,1976,0,Juvenil,,4.5,8.5,22,FALSE,Indeterminada,Indeterminada,Macho
286,2,11,1982,,,14042,,42069059,58.8,60.6,,4,50,1971.5,1976,0,Adulta,,4.5,10.5,22,FALSE,,Macho,Macho
292,13,6,1991,,,14042,,42069059,61,63,48,2.5,60,1971.5,1976,0,Adulta,Hembra,4.5,19.5,22,FALSE,Hembra,Macho,Macho
287,25,10,1985,,,14042,,42069059,67.7,70.6,51.5,30.8,60,1971.5,1976,0,Adulta,,4.5,13.5,22,FALSE,,Macho,Macho
290,24,2,1989,,,14042,,42069059,69.5,72.2,52,35.3,60,1971.5,1976,0,Adulta,Macho,4.5,17.5,22,FALSE,Macho,Macho,Macho
291,3,12,1990,,,14042,,42069059,69.5,73,52,35,60,1971.5,1976,0,Adulta,Hembra,4.5,18.5,22,FALSE,Hembra,Macho,Macho
293,25,11,1994,,,14042,,42069059,70.2,73.3,52.2,51,70,1971.5,1976,0,Adulta,Hembra,4.5,22.5,22,FALSE,Hembra,Macho,Macho
288,24,2,1986,,,14042,,42069059,70.8,72.3,55,,70,1971.5,1976,0,Adulta,,4.5,14.5,22,FALSE,,Macho,Macho
289,28,2,1988,,,14042,,42069059,76.1,77.7,58.8,56,70,1971.5,1976,0,Adulta,Macho,4.5,16.5,22,FALSE,Macho,Macho,Macho
294,30,8,2000,-1.3683,-89.67656,14042,42,42069059,90,91.3,65.5,,90,1971.5,1976,0,Adulta,Macho,4.5,28.5,22,FALSE,Macho,Macho,Macho
296,2,6,2010,-1.36888,-89.67609,,42,42069059,92,,,,90,1971.5,1976,0,Adulta,Macho,4.5,38.5,22,FALSE,Macho,Macho,Macho
295,11,9,2007,-1.3684,-89.67661,,42,42069059,94.5,94.5,78,,,1971.5,1976,0,Adulta,Macho,4.5,35.5,22,FALSE,Macho,Macho,Macho
297,28,8,2019,-1.37216,-89.65899,,,42069059,96,93,71,100,90,1971.5,1976,0,Adulta,Macho,4.5,47.5,22,FALSE,Macho,Macho,Macho
298,9,6,1977,,,14043,,,31.3,33.3,,2.8,30,1972.5,1977,1,Juvenil,Indeterminada,4.5,4.5,23,FALSE,Indeterminada,Indeterminada,Macho
299,11,11,1980,,,14043,,,49,51.5,,23,40,1972.5,1977,0,Juvenil,,4.5,7.5,23,FALSE,Indeterminada,Indeterminada,Macho
300,11,11,1981,,,14043,,,51.8,53.7,,10,50,1972.5,1977,0,Juvenil,,4.5,8.5,23,FALSE,Indeterminada,Indeterminada,Macho
301,2,11,1982,,,14043,,,60.4,63.3,,6.3,60,1972.5,1977,0,Adulta,,4.5,9.5,23,FALSE,,Macho,Macho
302,18,12,1985,,,14043,,,71.6,75.3,55,22,70,1972.5,1977,0,Adulta,Macho,4.5,12.5,23,FALSE,Macho,Macho,Macho
303,2,5,1986,,,14043,,,71.7,76.7,55.3,32.5,70,1972.5,1977,0,Adulta,,4.5,13.5,23,FALSE,,Macho,Macho
304,28,2,1988,,,14043,,,76.3,80,58.2,36.4,70,1972.5,1977,0,Adulta,Macho,4.5,15.5,23,FALSE,Macho,Macho,Macho
305,24,2,1989,,,14043,,,77.5,81.8,58.9,36,70,1972.5,1977,0,Adulta,Macho,4.5,16.5,23,FALSE,Macho,Macho,Macho
306,2,12,1990,,,14043,,,79.5,83.2,59.5,,70,1972.5,1977,0,Adulta,Macho,4.5,17.5,23,FALSE,Macho,Macho,Macho
307,22,11,1994,,,14043,,,81.9,86.2,61.7,66,80,1972.5,1977,0,Adulta,Macho,4.5,21.5,23,FALSE,Macho,Macho,Macho
308,9,6,1977,,,14044,,,29.4,30.4,,2.3,20,1972.5,1977,1,Juvenil,Indeterminada,4.5,4.5,24,FALSE,Indeterminada,Indeterminada,Macho
309,21,7,1978,,,14044,,,37,39,,6.8,30,1972.5,1977,0,Juvenil,,4.5,5.5,24,FALSE,Indeterminada,Indeterminada,Macho
310,20,2,1979,,,14044,,,37.4,41,,6,30,1972.5,1977,0,Juvenil,,4.5,6.5,24,FALSE,Indeterminada,Indeterminada,Macho
311,16,11,1981,,,14044,,,55.8,58,,1.6,50,1972.5,1977,0,Adulta,,4.5,8.5,24,FALSE,,Macho,Macho
312,21,2,1984,,,14044,,,66.7,65,,27,60,1972.5,1977,0,Adulta,,4.5,11.5,24,FALSE,,Macho,Macho
313,18,12,1985,,,14044,,,72.2,,54.2,,70,1972.5,1977,0,Adulta,Macho,4.5,12.5,24,FALSE,Macho,Macho,Macho
314,2,5,1986,,,14044,,,73.3,74.6,56.1,51,70,1972.5,1977,0,Adulta,,4.5,13.5,24,FALSE,,Macho,Macho
315,9,6,1977,,,14045,,,27,28.3,,1.7,20,1972.5,1977,1,Juvenil,Indeterminada,4.5,4.5,25,FALSE,Indeterminada,Indeterminada,Indeterminada
316,21,7,1978,,,14045,,,34,36.5,,5,30,1972.5,1977,0,Juvenil,,4.5,5.5,25,FALSE,Indeterminada,Indeterminada,Indeterminada
317,11,11,1980,,,14045,,,50,53,,14,50,1972.5,1977,0,Juvenil,,4.5,7.5,25,FALSE,Indeterminada,Indeterminada,Indeterminada
318,11,11,1981,,,14045,,,50,53,,10,50,1972.5,1977,0,Juvenil,,4.5,8.5,25,FALSE,Indeterminada,Indeterminada,Indeterminada
319,9,6,1977,,,14046,,,21.5,22.3,,1.4,20,1972.5,1977,1,Juvenil,Indeterminada,4.5,4.5,26,FALSE,Indeterminada,Indeterminada,Macho
320,11,11,1980,,,14046,,,42.7,45,,13.5,40,1972.5,1977,0,Juvenil,,4.5,7.5,26,FALSE,Indeterminada,Indeterminada,Macho
321,14,5,1981,,,14046,,,49.8,51.8,,3.5,40,1972.5,1977,0,Juvenil,,4.5,8.5,26,FALSE,Indeterminada,Indeterminada,Macho
322,2,5,1986,,,14046,,,67.1,73.7,54.5,50,60,1972.5,1977,0,Adulta,,4.5,13.5,26,FALSE,,Macho,Macho
323,8,11,1988,,,14046,,,78.1,80.4,60,,70,1972.5,1977,0,Adulta,Macho,4.5,15.5,26,FALSE,Macho,Macho,Macho
324,24,2,1989,,,14046,,,78.8,81.2,59.9,30,70,1972.5,1977,0,Adulta,Macho,4.5,16.5,26,FALSE,Macho,Macho,Macho
325,3,12,1990,,,14046,,,80.5,84,62,52,80,1972.5,1977,0,Adulta,Macho,4.5,17.5,26,FALSE,Macho,Macho,Macho
326,22,11,1994,,,14046,,,83.4,86.8,64.3,64,80,1972.5,1977,0,Adulta,Macho,4.5,21.5,26,FALSE,Macho,Macho,Macho
327,9,6,1977,,,14047,,,26.2,27.3,,1.6,20,1972.5,1977,1,Juvenil,Indeterminada,4.5,4.5,27,FALSE,Indeterminada,Indeterminada,Macho
328,10,5,1982,,,14047,,,48.1,51.9,,5.9,40,1972.5,1977,0,Juvenil,,4.5,9.5,27,FALSE,Indeterminada,Indeterminada,Macho
330,7,2,1985,,,14047,,,60,64,,16.5,60,1972.5,1977,0,Adulta,,4.5,12.5,27,FALSE,,Macho,Macho
329,27,11,1984,,,14047,,,60.1,63.8,,1.4,60,1972.5,1977,0,Adulta,,4.5,11.5,27,FALSE,,Macho,Macho
331,24,2,1986,,,14047,,,62.8,67.6,48.8,45,60,1972.5,1977,0,Adulta,,4.5,13.5,27,FALSE,,Macho,Macho
332,10,7,1987,,,14047,,,68.6,73.9,53.9,,60,1972.5,1977,0,Adulta,Macho,4.5,14.5,27,FALSE,Macho,Macho,Macho
333,28,2,1988,,,14047,,,71.1,77.1,54.5,,70,1972.5,1977,0,Adulta,Macho,4.5,15.5,27,FALSE,Macho,Macho,Macho
334,25,11,1994,,,14047,,,80.9,87.2,61,68,80,1972.5,1977,0,Adulta,Macho,4.5,21.5,27,FALSE,Macho,Macho,Macho
